rivid,classification,strmOrder
110458908,normal range,4
110504825,wet,3
110426109,normal range,2
110441860,wet,2
110478593,wet,4
110407749,wet,4
110470715,normal range,3
110414301,normal range,3
110479903,wet,4
110435300,normal range,3
110466787,normal range,3
110516636,normal range,4
110507450,wet,3
110433982,wet,3
110381509,normal range,3
110394635,normal range,3
110465469,normal range,3
110456293,wet,4
110440545,normal range,4
110473339,wet,4
110449726,normal range,3
110430048,normal range,3
110487782,wet,3
110415614,normal range,3
110373632,normal range,3
110428734,normal range,3
110473340,wet,4
110407744,wet,3
110409063,wet,4
110406432,wet,4
110377568,normal range,3
110461544,wet,4
110452354,wet,4
110461545,wet,4
110464159,wet,3
110464169,normal range,4
110424810,wet,4
110406439,normal range,3
110454974,normal range,4
110479910,extremely wet,3
110398572,wet,4
110447114,normal range,3
110473348,normal range,3
110454992,wet,4
110452356,normal range,3
110380207,wet,3
110452358,normal range,3
110381517,wet,3
110359215,extremely wet,3
110428752,wet,4
110466792,wet,4
110415632,extremely wet,4
110431367,normal range,3
110390704,wet,4
110468100,wet,4
110411693,normal range,3
110439241,wet,3
110405139,normal range,4
110457613,normal range,3
110410388,normal range,3
110441865,normal range,2
110380203,normal range,3
110393331,normal range,4
110402520,normal range,4
110451050,normal range,4
110473370,normal range,4
110431372,wet,3
110386772,normal range,3
110428749,normal range,4
110344787,extremely wet,3
110414318,normal range,3
110447117,wet,3
110346103,normal range,3
110410389,normal range,4
110435322,normal range,4
110444496,wet,4
110418268,wet,3
110389404,normal range,3
110403826,wet,4
110380214,normal range,3
110470736,wet,5
110426143,normal range,3
110402515,normal range,3
110419571,normal range,4
110395959,extremely wet,4
110455004,normal range,4
110401213,normal range,4
110423515,wet,3
110437942,normal range,3
110388096,wet,3
110420887,wet,4
110416952,normal range,4
110447130,wet,3
110440571,normal range,3
110423518,normal range,4
110449765,wet,4
110409085,wet,3
110384156,wet,4
110376291,normal range,3
110458937,normal range,4
110393347,normal range,3
110455007,normal range,4
110373661,wet,3
110452389,wet,3
110405154,wet,4
110377606,normal range,3
110462885,wet,3
110390727,normal range,4
110403837,normal range,3
110409084,wet,3
110409090,wet,3
110520612,normal range,3
110420893,wet,3
110436639,normal range,3
110436641,normal range,4
110455006,normal range,5
110361865,normal range,3
110440577,normal range,4
110405155,normal range,4
110419586,normal range,4
110406469,normal range,3
110511428,wet,3
110431394,wet,3
110263465,normal range,3
110376295,normal range,4
110436645,normal range,3
110390728,wet,4
110348745,wet,4
110445828,normal range,3
110483876,normal range,3
110427461,normal range,3
110374982,normal range,3
110401224,wet,3
110393351,wet,3
110403847,wet,4
110317258,wet,3
110319881,normal range,3
110296271,normal range,3
110284459,normal range,3
110255600,normal range,4
110342185,wet,3
110333001,normal range,4
110335625,extremely wet,3
110247732,wet,3
110336938,wet,3
110276587,wet,4
110267406,wet,3
110251663,normal range,4
110275279,normal range,3
110179509,normal range,3
110271345,wet,4
110298893,wet,3
110289707,extremely wet,3
110272654,wet,3
110245106,wet,4
110246420,normal range,3
110276590,normal range,3
110272656,normal range,3
110209686,normal range,3
110308079,normal range,3
110264786,normal range,3
110200507,wet,3
110200506,wet,4
110296275,normal range,4
110245110,normal range,3
110287089,normal range,3
110255609,normal range,4
110231991,normal range,3
110191322,normal range,3
110212309,wet,4
110187386,normal range,3
110237239,normal range,4
110222807,wet,3
110197886,extremely wet,3
110221498,wet,4
110221503,normal range,3
110241184,wet,3
110254297,normal range,3
110197885,wet,4
110184769,normal range,3
110216256,normal range,4
110204449,normal range,3
110203133,normal range,4
110217570,normal range,3
110256940,wet,3
110204451,normal range,3
110270061,wet,3
110207076,normal range,3
110220196,wet,3
110230700,normal range,3
110235948,normal range,3
110271371,normal range,4
110225445,wet,4
110260874,normal range,4
110196585,extremely wet,3
110254319,normal range,3
110213639,normal range,3
110273998,normal range,4
110249069,normal range,4
110260877,normal range,3
110238568,normal range,3
110305491,wet,3
110229385,extremely wet,4
110258251,normal range,3
110259572,normal range,3
110228078,normal range,3
110277939,wet,3
110267440,wet,4
110308118,normal range,3
110256949,normal range,3
110298929,normal range,3
110241200,normal range,3
110318615,normal range,3
110285811,normal range,4
110271380,extremely wet,3
110291060,extremely wet,4
110237266,normal range,3
110306808,wet,3
110297620,normal range,3
110280570,normal range,4
110268754,normal range,4
110280571,normal range,3
110313368,normal range,4
110298936,normal range,3
110254330,normal range,3
110276624,normal range,3
110221529,wet,3
110272696,wet,3
110292375,wet,4
110281884,wet,3
110271388,normal range,3
110272702,normal range,4
110287135,wet,3
110277949,wet,3
110317313,normal range,3
110308129,normal range,4
110266148,extremely wet,3
110256953,wet,4
110259588,wet,3
110308131,extremely wet,3
110277950,wet,3
110262213,normal range,3
110266143,wet,3
110312070,wet,4
110300262,normal range,2
110271394,wet,3
110272712,normal range,3
110318631,normal range,4
110241225,normal range,3
110284519,wet,3
110292382,wet,4
110254340,normal range,3
110313383,normal range,3
110270083,normal range,3
110280576,normal range,4
110258277,wet,3
110305511,normal range,3
110275333,normal range,4
110304208,wet,3
110264841,extremely wet,3
110280585,normal range,3
110246473,wet,3
110264844,wet,4
110275339,normal range,3
110253033,normal range,3
110271401,wet,4
110239918,wet,3
110263531,normal range,3
110283212,normal range,3
110296342,wet,4
110276661,normal range,4
110258286,normal range,3
110238611,normal range,4
110293713,normal range,4
110334386,wet,4
110310770,wet,4
110264851,normal range,3
110296346,wet,4
110298963,wet,3
110323899,normal range,4
110288469,normal range,3
110284529,normal range,4
110304212,wet,3
110280597,normal range,3
110283222,normal range,4
110318649,wet,4
110302911,normal range,4
110255674,extremely wet,2
110288473,normal range,3
110271416,normal range,3
110263545,normal range,3
110272730,normal range,3
110281921,normal range,3
110277977,wet,3
110317341,extremely wet,3
110274041,wet,3
110313405,normal range,3
110281915,normal range,3
110305532,normal range,3
110277990,normal range,3
110288476,normal range,3
110283231,normal range,3
110304220,wet,3
110295036,normal range,3
110280610,normal range,3
110266174,wet,4
110272738,normal range,3
110301601,normal range,3
110251747,normal range,3
110291110,normal range,3
110242568,wet,3
110275366,wet,3
110292419,wet,3
110304231,wet,4
110267494,normal range,4
110306858,normal range,3
110300300,wet,3
110295052,normal range,4
110263560,normal range,2
110255689,wet,3
110296362,normal range,3
110309486,normal range,3
110280618,normal range,3
110270123,normal range,3
110262259,normal range,3
110262256,wet,3
110279318,normal range,4
110274057,normal range,3
110285869,normal range,4
110285870,wet,3
110326540,normal range,3
110246515,wet,4
110297682,normal range,3
110288494,normal range,3
110300301,normal range,3
110326538,wet,3
110314733,normal range,4
110300302,normal range,3
110333100,normal range,4
110280624,wet,4
110260950,wet,3
110291121,normal range,3
110222902,normal range,3
110253075,normal range,3
110247832,normal range,3
110314738,normal range,4
110318676,normal range,4
110283254,normal range,3
110254400,normal range,3
110281941,normal range,3
110254393,normal range,3
110312127,wet,3
110245216,normal range,4
110250459,wet,3
110264894,wet,3
110289823,wet,4
110262265,normal range,2
110236027,normal range,3
110276698,normal range,3
110301624,normal range,3
110266211,normal range,4
110268832,normal range,3
110302940,normal range,3
110300326,normal range,4
110285895,normal range,4
110230781,normal range,3
110270148,normal range,3
110275393,normal range,3
110289829,wet,3
110304262,normal range,3
110216354,normal range,2
110275391,wet,3
110335749,normal range,4
110288514,wet,3
110254398,normal range,3
110279330,normal range,3
110287210,normal range,4
110250467,normal range,3
110288521,normal range,3
110299019,normal range,3
110322635,normal range,3
110241284,normal range,3
110266215,normal range,4
110280652,wet,4
110301634,normal range,4
110258345,normal range,3
110285892,normal range,4
110285901,normal range,3
110242608,normal range,3
110247850,normal range,3
110289836,extremely wet,3
110292454,extremely wet,3
110318693,normal range,4
110274094,normal range,3
110224240,wet,3
110250478,normal range,3
110246543,wet,4
110262289,wet,4
110251793,normal range,3
110292457,normal range,3
110266225,wet,3
110276714,wet,3
110258357,normal range,3
110230807,normal range,3
110255736,wet,2
110268846,normal range,4
110215063,wet,3
110221619,normal range,3
110241305,wet,3
110238674,normal range,3
110259664,normal range,3
110268852,wet,4
110321336,normal range,4
110296412,wet,3
110270163,normal range,3
110249177,normal range,4
110289848,normal range,4
110262294,normal range,3
110283284,normal range,4
110243930,normal range,3
110272792,normal range,3
110211129,normal range,3
110318722,normal range,3
110247866,normal range,4
110264925,normal range,3
110275416,normal range,3
110253122,normal range,3
110262297,wet,3
110293789,wet,3
110245243,wet,3
110304291,normal range,3
110271490,normal range,4
110305603,normal range,2
110228197,normal range,3
110312158,normal range,3
110254435,wet,3
110276739,normal range,3
110274118,normal range,3
110304292,normal range,4
110270183,normal range,3
110285920,wet,4
110295114,normal range,3
110249187,normal range,3
110276738,wet,4
110299051,normal range,3
110289857,normal range,3
110259684,wet,3
110221637,normal range,4
110289860,normal range,3
110255758,normal range,3
110272809,normal range,3
110238694,normal range,3
110261004,normal range,3
110263628,normal range,3
110263629,normal range,3
110301676,wet,5
110296423,normal range,3
110217701,wet,3
110316100,normal range,3
110291177,normal range,3
110255757,normal range,3
110281988,wet,3
110247888,normal range,2
110240012,normal range,3
110267561,wet,2
110305609,normal range,3
110279366,wet,3
110284621,normal range,4
110289871,normal range,3
110330540,normal range,3
110270190,wet,4
110276743,wet,3
110308232,normal range,4
110283304,normal range,4
110295116,wet,3
110263633,normal range,4
110264943,normal range,3
110295123,normal range,4
110278064,normal range,4
110280695,normal range,3
110259701,normal range,3
110297744,wet,4
110296441,normal range,4
110261018,normal range,4
110276751,normal range,4
110250517,normal range,4
110261012,normal range,3
110247887,wet,4
110296440,normal range,3
110299064,normal range,4
110255768,normal range,3
110261010,normal range,4
110263632,normal range,4
110250520,extremely wet,3
110267573,normal range,3
110240027,wet,3
110287259,normal range,3
110225595,wet,3
110220350,normal range,3
110255772,wet,3
110279384,normal range,3
110201981,normal range,4
110230846,wet,4
110228221,normal range,3
110220352,wet,3
110242650,normal range,3
110199363,wet,4
110177056,normal range,3
110207234,wet,3
110291196,wet,4
110216420,wet,3
110226919,normal range,3
110233475,normal range,3
110229538,normal range,4
110203300,wet,3
110205927,normal range,3
110213801,wet,3
110213795,normal range,3
110219048,normal range,4
110217738,normal range,4
110220361,normal range,3
110247913,wet,3
110205931,normal range,3
110209866,normal range,3
110199371,normal range,3
110209868,normal range,3
110209869,normal range,3
110228227,wet,3
110230859,normal range,4
110190189,wet,3
110204624,extremely wet,4
110222991,normal range,4
110187566,wet,3
110236113,normal range,4
110220369,wet,3
110188886,normal range,3
110181013,normal range,3
110186262,normal range,3
110226929,normal range,3
110203323,normal range,3
110181016,normal range,3
110144281,normal range,3
110174456,normal range,3
110162645,wet,2
110175768,normal range,3
110171830,normal range,3
110192827,normal range,3
110145599,wet,3
110156087,normal range,3
110144287,normal range,3
110178396,wet,3
110132474,wet,3
110169214,normal range,3
110124610,wet,3
110195453,normal range,3
110137729,normal range,3
110141666,wet,3
110129857,wet,3
110169212,normal range,3
110124609,wet,3
110124613,wet,3
110099688,normal range,3
110107559,wet,3
110091822,wet,3
110093133,normal range,3
110110191,normal range,3
110099695,normal range,4
110083952,normal range,3
110080018,normal range,3
110097071,wet,4
110091832,wet,3
110087896,wet,3
110082648,wet,3
110357834,normal range,3
110292246,normal range,4
110310615,normal range,4
110319802,normal range,4
110292250,normal range,3
110294876,normal range,3
110330302,normal range,4
110327681,normal range,4
110323748,wet,4
110328993,normal range,3
110381475,normal range,4
110427400,normal range,4
110510058,normal range,4
110352615,normal range,3
110503498,normal range,3
110407723,normal range,3
110533674,normal range,4
